pl_name,hostname,disc_year,discoverymethod,pl_orbper,pl_rade,pl_insol,pl_eqt,pl_trandep,pl_trandur,st_teff,st_rad,st_mass,st_met,sy_dist,sy_jmag,sy_hmag,sy_kmag
"Kepler-1710 b","Kepler-1710",2021,"Transit",14.91110039000,3.19744103,48.9000,694.00,0.08959000,3.3353000,5650.00,0.899000,0.932000,-0.0400,305.19300000,11.4200000,11.0780000,11.0470000
"Kepler-342 c","Kepler-342",2014,"Transit",26.23413800000,1.96000000,77.2900,754.00,0.01965000,2.4350000,6175.00,1.472000,1.213000,-0.0006,781.61100000,12.2200000,11.9990000,11.9570000
"K2-334 b","K2-334",2021,"Transit",5.11398100000,5.65000000,832.2294,1380.00,0.12903750,2.4600000,6502.00,1.490000,1.360000,0.1700,371.82300000,10.5010000,10.3240000,10.2340000
"Kepler-106 c","Kepler-106",2014,"Transit",13.57080000000,2.50000000,96.9050,785.00,0.05117000,3.1989000,5858.00,1.040000,1.000000,-0.1200,444.32200000,11.7520000,11.4940000,11.4310000
"Kepler-837 b","Kepler-837",2016,"Transit",16.56059504000,2.56000000,55.9660,701.00,0.07008000,2.2611000,5403.00,0.810000,0.850000,-0.1800,901.90700000,13.9540000,13.5170000,13.4650000
"Kepler-273 c","Kepler-273",2014,"Transit",8.01492700000,1.98000000,74.8870,865.00,0.03630000,3.3790000,5626.00,0.815000,0.756000,-0.2800,713.96400000,13.6820000,13.3500000,13.2170000
"Kepler-1391 b","Kepler-1391",2016,"Transit",54.40923330000,1.68000000,33.3350,513.00,0.01930000,9.5110000,5840.00,1.100000,1.030000,0.0400,1038.35000000,12.7260000,12.4340000,12.3660000
"Kepler-1543 b","Kepler-1543",2016,"Transit",6.96710269000,2.71000000,375.6510,1774.00,0.02353000,3.6430000,6561.00,1.650000,1.390000,0.0700,921.78400000,12.5380000,12.3270000,12.2910000
"Kepler-1580 b","Kepler-1580",2016,"Transit",56.64492790000,2.11000000,83.0880,733.00,0.00956000,15.0790000,6228.00,2.150000,1.470000,0.1200,1002.02000000,11.5840000,11.2980000,11.2540000
"Kepler-621 b","Kepler-621",2016,"Transit",2.62811374600,2.30000000,69.5600,737.00,0.09368000,1.8548000,4521.00,0.680000,0.720000,-0.0200,389.00000000,13.1530000,12.5290000,12.4070000
"Kepler-150 c","Kepler-150",2014,"Transit",7.38199800000,3.69000000,132.0910,876.00,0.15118000,3.1240000,5560.00,0.939000,0.956000,0.1200,891.09200000,13.8170000,13.4220000,13.3670000
"Kepler-1476 b","Kepler-1476",2016,"Transit",10.35863224000,1.67000000,75.6410,860.00,0.02737000,2.5740000,5663.00,0.960000,0.980000,0.0600,1002.74000000,14.2270000,13.8960000,13.8280000
"K2-348 c","K2-348",2021,"Transit",12.55017100000,2.67000000,,655.00,0.08580000,3.6800000,5077.00,0.850000,0.830000,0.1300,201.85600000,10.9580000,10.4850000,10.3810000
"Kepler-301 b","Kepler-301",2014,"Transit",2.50855300000,1.35000000,665.4370,1278.00,0.02116000,2.2940000,5815.00,0.900000,1.022000,0.1870,719.16600000,13.1460000,12.8240000,12.7060000
"Kepler-1749 b","Kepler-1749",2021,"Transit",14.53409958000,1.61301783,7.3400,420.00,0.05106000,3.3094000,3957.00,0.553000,0.551000,-0.1600,268.20000000,12.6630000,11.9690000,11.8090000
"Kepler-327 c","Kepler-327",2014,"Transit",5.21233300000,1.03000000,28.2720,537.00,0.04300000,2.1290000,3799.00,0.492000,0.591913,-0.2000,241.98700000,12.7940000,12.1100000,11.9560000
"Kepler-329 b","Kepler-329",2014,"Transit",7.41639700000,1.40000000,40.6890,547.00,0.05055000,2.1680000,4257.00,0.523000,0.602000,-0.4400,439.71900000,13.5130000,12.8450000,12.6930000
"Kepler-336 c","Kepler-336",2014,"Transit",9.60000100000,2.10000000,206.9100,967.00,0.02712000,4.2430000,5867.00,1.304000,1.090000,0.3370,768.86000000,12.4880000,12.1940000,12.1440000
"Kepler-1392 b","Kepler-1392",2016,"Transit",15.14103970000,1.96000000,61.4200,714.00,0.04768000,4.2760000,5479.00,0.850000,0.880000,-0.1100,1117.00000000,14.4030000,14.0120000,13.9390000
"Kepler-1934 b","Kepler-1934",2021,"Transit",1.41975998900,0.91307734,1835.6000,1700.00,0.00581000,1.5126000,5925.00,1.035000,0.968000,-0.1400,428.51400000,11.7770000,11.4740000,11.4360000
"Kepler-1965 b","Kepler-1965",2021,"Transit",41.86869812000,1.35415138,13.8000,492.00,0.01507000,5.7830000,5852.00,0.837000,0.928000,-0.3000,521.79100000,12.5300000,12.1520000,12.1200000
"Kepler-1696 b","Kepler-1696",2020,"Transit",65.94090000000,2.80982017,10.0400,454.00,0.05804000,7.7760000,5712.00,1.198110,1.020000,-0.0400,1506.36000000,14.2450000,13.9130000,13.9690000
"Kepler-299 c","Kepler-299",2014,"Transit",6.88587500000,2.65000000,198.5540,946.00,0.04285000,4.0090000,5617.00,1.032000,1.004000,0.1200,1052.24000000,13.8750000,13.5100000,13.4360000
"Kepler-304 e","Kepler-304",2016,"Transit",1.49914695300,1.20000000,397.2540,1137.00,0.02760000,1.4421000,4817.00,0.730000,0.800000,0.0500,434.68400000,13.2430000,12.7500000,12.6260000
"Kepler-341 e","Kepler-341",2014,"Transit",42.47326900000,1.99000000,25.6670,539.00,0.03340000,7.1680000,6012.00,1.024000,0.976000,0.0700,1047.03000000,13.4160000,13.1120000,12.9940000
"Kepler-27 d","Kepler-27",2021,"Transit",6.54628992100,2.70619460,88.2000,810.00,0.08030000,2.9930000,5251.00,0.817000,0.926000,0.2100,1044.36000000,14.4840000,14.0260000,14.1180000
"Kepler-341 b","Kepler-341",2014,"Transit",5.19552800000,1.18000000,422.0970,1085.00,0.01269000,3.8160000,6012.00,1.024000,0.976000,0.0700,1047.03000000,13.4160000,13.1120000,12.9940000
"Kepler-1935 b","Kepler-1935",2021,"Transit",3.95140004200,2.50271696,324.7800,1083.00,0.04057000,1.0582000,5570.00,0.899000,0.845000,-0.1800,904.70200000,13.1120000,12.7510000,12.6830000
"Kepler-80 b","Kepler-80",2012,"Transit",7.05246000000,2.67000000,54.3820,547.00,0.14801000,2.3982000,4540.00,0.678000,0.730000,0.0400,369.45100000,12.9540000,12.3540000,12.2530000
"Kepler-1997 b","Kepler-1997",2023,"Transit",26.75758660000,2.28000000,44.8600,660.00,0.04553000,5.8580000,6215.00,1.052000,1.111000,-0.0600,1502.34000000,14.2680000,13.9680000,13.8850000
"HD 152843 c","HD 152843",2021,"Transit",19.50210400000,5.94000000,133.1000,253.08,0.08555836,6.5000000,6310.00,1.430000,1.150000,-0.1600,107.89800000,7.8960000,7.6550000,7.6290000
"Kepler-94 b","Kepler-94",2014,"Transit",2.50806000000,3.51000000,216.0940,997.00,0.15076000,1.0724000,4781.00,0.760000,0.810000,0.3400,191.90400000,11.1810000,10.6810000,10.5940000
"Kepler-305 c","Kepler-305",2013,"Transit",8.29100000000,3.30000000,65.1000,728.00,0.10339000,3.6130000,5080.00,0.800000,0.760000,0.0900,868.47700000,14.2500000,13.7370000,13.7020000
"Kepler-784 c","Kepler-784",2023,"Transit",17.15723600000,1.55000000,119.8700,844.00,0.01104000,11.2840000,5676.00,1.487000,1.016000,0.1000,1303.72000000,12.0610000,11.7040000,11.6170000
"Kepler-279 d","Kepler-279",2013,"Transit",54.41400000000,3.10000000,35.7390,574.00,0.05980000,8.5590000,6689.45,1.070000,1.100000,-0.1141,1037.40000000,12.7240000,12.5090000,12.5090000
"Kepler-58 e","Kepler-58",2023,"Transit",4.45814897000,1.61000000,511.6000,1212.00,0.01881000,2.8670000,6100.00,1.083000,1.017000,-0.1200,969.25200000,13.6430000,13.3820000,13.2830000
"Kepler-770 c","Kepler-770",2016,"Transit",1.47532231400,1.20000000,833.5880,2740.00,0.01549000,2.3260000,5598.00,0.920000,0.940000,-0.0100,930.45700000,13.3910000,13.0100000,12.9230000
"Kepler-1397 b","Kepler-1397",2016,"Transit",47.44995500000,1.72000000,58.1030,551.00,0.02064000,10.7470000,6026.00,1.120000,1.090000,0.0000,1198.25000000,12.8490000,12.5170000,12.4680000
"Kepler-169 d","Kepler-169",2014,"Transit",8.34812500000,1.25000000,55.5300,702.00,0.02941000,2.7900000,4997.00,0.763000,0.825000,0.1700,406.52900000,12.7290000,12.2830000,12.1860000
"Kepler-438 b","Kepler-438",2015,"Transit",35.23319000000,1.12000000,1.4000,288.00,0.03528000,3.4800000,3748.00,0.520000,0.544000,0.1600,195.94287175,12.1300000,11.4490000,11.1990000
"Kepler-201 b","Kepler-201",2014,"Transit",25.67208300000,2.46000000,64.5490,683.00,0.03871000,5.6270000,6065.00,1.229000,1.098000,-0.0442,636.44500000,12.0370000,11.7840000,11.7370000
"Kepler-298 b","Kepler-298",2014,"Transit",10.47546400000,1.96000000,24.7070,540.00,0.10707000,2.3200000,4465.00,0.582000,0.660000,-0.2100,518.20400000,13.7180000,13.1390000,13.0750000
"Kepler-305 e","Kepler-305",2020,"Transit",3.20538000000,1.79381530,220.4000,1000.00,0.04536000,2.1430000,4974.00,0.827279,0.820000,0.0900,868.47700000,14.2500000,13.7370000,13.7020000
"Kepler-101 b","Kepler-101",2014,"Transit",3.48768120000,5.77000000,1240.3320,1513.00,0.12988000,3.8750000,5667.00,1.560000,1.170000,0.3300,927.98100000,12.4030000,12.1120000,12.0110000
"Kepler-295 d","Kepler-295",2014,"Transit",33.88405400000,1.36000000,104.9620,533.00,0.02241000,5.3730000,5603.00,0.898000,0.890000,-0.0300,1699.19000000,13.1450000,12.7630000,12.7170000
"Kepler-1669 d","Kepler-1669",2023,"Transit",4.72941177000,1.22000000,47.3000,669.00,0.04343000,2.2340000,4224.00,0.603000,0.609000,-0.2000,543.44400000,14.0450000,13.3210000,13.2000000
"Kepler-295 c","Kepler-295",2014,"Transit",21.52625800000,1.17000000,141.4000,621.00,0.01900000,8.2130000,5603.00,0.898000,0.890000,-0.0300,1699.19000000,13.1450000,12.7630000,12.7170000
"Kepler-1889 b","Kepler-1889",2021,"Transit",37.30369949000,2.94360686,14.0000,493.00,0.05517000,7.7930000,5646.00,0.817000,0.864000,-0.2800,1395.13000000,14.1970000,13.7910000,13.7310000
"Kepler-1547 b","Kepler-1547",2016,"Transit",0.69297967600,0.90000000,5760.9440,3186.00,0.00610000,1.0820000,6078.00,1.180000,1.120000,0.0400,674.69500000,12.3320000,12.0630000,11.9960000
"K2-350 b","K2-350",2021,"Transit",4.16387300000,1.54000000,,1158.00,,2.7500000,5789.00,1.040000,0.980000,-0.0200,489.36800000,12.1910000,11.8670000,11.7760000
"K2-352 b","K2-352",2021,"Transit",3.66591200000,1.37000000,,1160.00,,1.6300000,5791.00,0.950000,0.980000,-0.0500,176.05100000,10.0440000,9.7590000,9.6910000
"Kepler-865 c","Kepler-865",2023,"Transit",6.20920207000,0.89000000,164.9800,914.00,0.01019000,2.6370000,5440.00,0.885000,0.782000,-0.2400,586.13700000,13.1540000,12.7360000,12.6840000
"Kepler-431 b","Kepler-431",2015,"Transit",6.80300000000,0.76400000,577.5450,1032.00,0.00327000,4.6080000,6004.00,1.092000,1.071000,0.0700,486.54600000,10.9450000,10.6780000,10.6490000
"Kepler-1610 c","Kepler-1610",2023,"Transit",44.98518850000,2.09000000,8.3400,433.00,0.06178000,4.1640000,5295.00,0.800000,0.825000,-0.1000,864.33100000,14.3070000,13.9120000,13.9050000
"Kepler-1968 b","Kepler-1968",2021,"Transit",7.28109979600,1.50004034,72.1600,744.00,0.03338000,2.7160000,5008.00,0.788000,0.844000,0.1800,750.93000000,14.4280000,13.9160000,13.8020000
"Kepler-1047 c","Kepler-1047",2016,"Transit",3.18897601000,0.99000000,1323.0650,1309.00,0.00662000,2.4900000,5754.00,1.130000,1.080000,0.2900,817.64700000,12.1740000,11.8720000,11.8030000
"EPIC 201427007 b","EPIC 201427007",2021,"Transit",0.72091000000,1.50000000,,,,,5633.00,0.940000,0.930000,-0.0530,706.39100000,12.9750000,12.6300000,12.5810000
"EPIC 212624936 b","EPIC 212624936",2021,"Transit",0.57865700000,1.20000000,,,,,5765.00,0.930000,1.000000,-0.3900,561.92900000,12.6720000,12.3370000,12.2920000
"K2-133 b","K2-133",2017,"Transit",3.07133000000,1.34000000,,,0.07100000,1.2200000,3655.00,0.455000,0.461000,,75.17030000,11.0840000,10.4870000,10.2790000
"Kepler-84 f","Kepler-84",2014,"Transit",44.55216900000,2.20000000,25.3000,572.00,0.03621000,5.8600000,6031.00,1.169000,1.060000,-0.0700,1023.90000000,13.5830000,13.2340000,13.1930000
"Kepler-294 c","Kepler-294",2014,"Transit",6.62640000000,2.71000000,151.4910,895.00,0.08146000,3.1750000,5913.00,0.976000,0.947000,0.1100,1357.01000000,14.5680000,14.2640000,14.1720000
"Kepler-92 d","Kepler-92",2015,"Transit",49.35680000000,2.06700000,46.8440,637.00,0.01383000,10.9160000,5904.34,1.817190,1.070000,0.1381,477.99200000,10.7470000,10.4700000,10.4030000
"Kepler-1429 b","Kepler-1429",2016,"Transit",4.48487493000,1.29000000,551.1560,1199.00,0.01349000,2.5800000,5902.00,1.070000,1.050000,0.0400,1214.09000000,13.7750000,13.5080000,13.4040000
"Kepler-616 d","Kepler-616",2021,"Transit",51.06740189000,2.65300000,14.6900,499.00,0.06921000,4.4070000,6004.00,0.977000,1.061000,-0.0200,945.77500000,13.8140000,13.4120000,13.4480000
"Kepler-1705 b","Kepler-1705",2021,"Transit",9.03502000000,2.03000000,91.7400,789.00,0.01916000,5.9200000,6312.00,1.259000,1.139000,-0.2000,1633.49000000,14.2100000,13.8680000,13.7350000
"Kepler-274 c","Kepler-274",2014,"Transit",33.19786100000,1.84000000,36.5180,678.00,0.03367000,4.5440000,6023.00,1.007000,0.883000,-0.2112,1333.62000000,13.7730000,13.4580000,13.4560000
"Kepler-1488 c","Kepler-1488",2021,"Transit",6.15826988200,1.65156749,760.6000,1212.00,0.00573000,6.2850000,5710.00,1.524000,1.003000,0.0000,905.82500000,12.0120000,11.6940000,11.6380000
"Kepler-1489 b","Kepler-1489",2016,"Transit",82.29475100000,1.77000000,11.8930,400.00,0.03711000,7.0090000,5655.00,0.900000,0.930000,-0.1300,1283.05000000,13.6770000,13.2860000,13.2470000
"TOI-1080 b","TOI-1080",2026,"Transit",3.96524820000,1.20000000,4.3500,368.00,0.36807544,1.0200000,3065.00,0.201900,0.166700,-0.0900,25.55900000,11.0440000,10.4670000,10.1700000
"TOI-3862 b","TOI-3862",2026,"Transit",1.55745774000,5.53000000,358.8390,1539.00,0.39000000,1.4090000,5300.00,0.920000,0.900000,0.1100,249.02000000,11.0300000,10.6390000,10.5480000
"K2-315 b","K2-315",2020,"Transit",3.14431890000,0.95000000,7.4500,460.00,,0.8210000,3300.00,0.196000,0.174000,-0.2400,56.96860000,12.6650000,12.1340000,11.8380000
"TOI-561 b","TOI-561",2020,"Transit",0.44656970000,1.39700000,4709.0000,2319.00,0.02940000,1.3080000,5342.00,0.843000,0.806000,-0.4100,85.79900000,8.8790000,8.5040000,8.3940000
"Kepler-1492 b","Kepler-1492",2016,"Transit",16.75255007000,1.49000000,11.5230,801.00,0.03650000,3.1840000,4712.00,0.720000,0.770000,0.0600,331.55300000,12.8040000,12.2600000,12.1580000
"Kepler-352 d","Kepler-352",2021,"Transit",6.88727998700,0.80628032,81.3000,788.00,0.00802000,2.4250000,5208.00,0.772000,0.796000,-0.1400,252.73300000,11.6100000,11.1780000,11.1320000
"K2-316 b","K2-316",2020,"Transit",1.13300000000,1.33000000,,841.00,0.09570000,,3436.00,0.379000,0.408000,,112.48600000,12.7170000,12.1440000,11.9110000
"Kepler-292 f","Kepler-292",2014,"Transit",20.83423700000,2.35000000,24.3250,563.00,0.08031000,4.3410000,5299.00,0.826000,0.865000,0.0400,1056.48000000,14.5370000,14.0770000,13.9700000
"Kepler-1410 b","Kepler-1410",2016,"Transit",60.86616800000,1.78000000,1.0600,290.00,0.07143000,4.4200000,4092.00,0.600000,0.630000,0.0100,367.00000000,13.5860000,12.9060000,12.7670000
"Kepler-575 b","Kepler-575",2016,"Transit",9.37891944000,2.39000000,141.9870,803.00,0.05635000,3.3044000,5710.00,0.950000,0.970000,0.0000,853.97700000,13.5070000,13.1460000,13.0780000
"Kepler-1434 b","Kepler-1434",2016,"Transit",8.05333618000,1.11000000,925.2890,1320.00,0.00351000,5.2770000,6291.00,2.040000,1.470000,0.1900,775.52900000,11.0670000,10.8650000,10.8190000
"Kepler-627 b","Kepler-627",2016,"Transit",40.69944430000,3.73000000,39.3030,685.00,0.04299000,7.2080000,6424.00,1.490000,1.300000,0.0500,984.30700000,12.9160000,12.6570000,12.6080000
"Kepler-1962 b","Kepler-1962",2021,"Transit",7.99145984600,1.21463929,155.9500,901.00,0.01450000,3.2000000,5700.00,1.006000,1.003000,0.1600,866.82600000,13.7730000,13.4710000,13.4120000
"K2-320 b","K2-320",2020,"Transit",1.99500000000,2.62000000,,698.00,0.55700000,,3157.00,0.300000,0.117000,,108.74000000,13.4110000,12.8230000,12.5080000
"K2-323 b","K2-323",2020,"Transit",24.93000000000,2.10000000,,318.00,0.26300000,,3710.00,0.549000,0.478000,,118.31800000,11.6480000,11.0020000,10.7890000
"K2-318 b","K2-318",2020,"Transit",7.01000000000,1.66000000,,456.00,0.08500000,,3851.00,0.552000,0.561000,,147.86600000,12.0420000,11.3410000,11.1520000
"TOI-784 b","HD 307842",2023,"Transit",2.79703650000,1.93000000,413.8940,1256.00,0.04810000,2.1850000,5558.00,0.907000,0.910000,-0.1300,64.59970000,8.0710000,7.7280000,7.6400000
"Kepler-290 c","Kepler-290",2014,"Transit",36.77031000000,2.70000000,6.5960,437.00,0.13466000,4.2780000,5147.00,0.743000,0.756000,-0.1000,694.62700000,14.0540000,13.5830000,13.4520000
"Kepler-317 c","Kepler-317",2014,"Transit",8.77501000000,1.72000000,81.7610,837.00,0.03519000,2.8570000,5497.00,0.941000,0.865000,0.1300,940.58400000,14.0950000,13.7220000,13.6680000
"Kepler-1411 b","Kepler-1411",2016,"Transit",86.11508880000,2.82000000,8.9270,441.00,0.08752000,6.1300000,5664.00,0.920000,0.950000,-0.0400,1660.48000000,14.6860000,14.3340000,14.2370000
"Kepler-1435 b","Kepler-1435",2016,"Transit",4.45343281000,0.86000000,893.8860,1331.00,0.00474000,3.7960000,6356.00,1.320000,1.210000,-0.0300,704.21100000,11.9950000,11.7850000,11.7290000
"Kepler-215 e","Kepler-215",2014,"Transit",68.16101000000,1.75000000,7.4440,405.00,0.02956000,5.6540000,5739.00,1.027000,0.788000,-0.4425,485.99700000,12.4170000,12.0650000,11.9960000
"Kepler-1576 b","Kepler-1576",2016,"Transit",6.98471973000,1.04000000,156.6080,1059.00,0.00907000,2.7230000,5876.00,1.060000,1.050000,0.0500,460.91000000,12.1970000,11.8890000,11.8000000
"Kepler-1915 b","Kepler-1915",2021,"Transit",13.83539963000,3.21798413,101.0500,809.00,0.08671000,3.7860000,6020.00,1.057000,1.030000,-0.0600,1514.66000000,14.5210000,14.1750000,14.0390000
"Kepler-638 b","Kepler-638",2016,"Transit",6.07972888000,1.83000000,872.5670,1111.00,0.02898000,7.3431000,5382.00,0.930000,0.880000,0.0400,991.21400000,12.1810000,11.7650000,11.6830000
"TOI-1450 A b","TOI-1450 A",2024,"Transit",2.04392740000,1.13000000,44.9493,722.00,0.04651930,0.9880000,3437.00,0.483000,0.480000,-0.1200,22.44670000,8.4570000,7.8200000,7.5650000
"EPIC 201170410.02","EPIC 201170410",2020,"Transit",6.79870000000,1.04700000,,,,,3648.00,0.282000,0.287000,-0.0480,134.00000000,13.4640000,12.8560000,12.6190000
"Wolf 503 b","Wolf 503",2018,"Transit",6.00127000000,2.04300000,69.6000,790.00,0.07443595,1.3300000,4716.00,0.689000,0.688000,-0.4700,44.52600000,8.3240000,7.7740000,7.6170000
"G 9-40 b","G 9-40",2019,"Transit",5.74599820000,1.90000000,6.2700,440.60,0.36500000,1.6930000,3395.00,0.302600,0.295200,-0.0700,27.92760000,10.0580000,9.4330000,9.1900000
"Kepler-401 c","Kepler-401",2014,"Transit",47.31821800000,2.15000000,51.9960,598.00,0.02469000,10.5790000,6117.00,1.333000,1.173000,0.0000,965.56000000,12.2770000,12.0650000,11.9870000
"Kepler-1437 b","Kepler-1437",2016,"Transit",10.92954610000,1.37000000,83.1400,770.00,0.01969000,6.0620000,5557.00,0.900000,0.930000,-0.0200,2101.69000000,14.4000000,14.0270000,13.9170000
"Kepler-220 b","Kepler-220",2014,"Transit",4.15980700000,0.81000000,105.0010,759.00,0.01592000,1.6260000,4632.00,0.666000,0.729000,-0.1738,171.10900000,11.2060000,10.6720000,10.5500000
"Kepler-1425 b","Kepler-1425",2016,"Transit",14.45413020000,0.94000000,216.4050,676.00,0.00797000,7.0950000,5718.00,0.950000,0.970000,-0.0300,863.87300000,12.3540000,11.9770000,11.9140000
"Kepler-1350 c","Kepler-1350",2016,"Transit",1.76678906200,1.73000000,94.0540,730.00,0.10098000,1.3395000,3827.00,0.530000,0.550000,-0.0600,340.69100000,13.9890000,13.3380000,13.1220000
"Kepler-354 c","Kepler-354",2014,"Transit",16.93440200000,1.31000000,14.4040,508.00,0.03561000,3.4560000,4648.00,0.674000,0.652000,-0.0300,554.06400000,13.8750000,13.2550000,13.1600000
"Kepler-1699 b","Kepler-1699",2020,"Transit",3.49082000000,1.56671124,245.6500,1010.00,0.03368000,1.4513000,5575.53,0.725000,0.810000,0.2250,818.75900000,13.4490000,13.0730000,12.9960000
"Kepler-206 c","Kepler-206",2014,"Transit",13.13747100000,1.77000000,95.5100,825.00,0.02128000,4.7680000,5764.00,1.185000,0.957000,0.0213,594.44700000,12.3300000,12.0480000,12.0010000
"Kepler-2001 b","Kepler-2001",2023,"Transit",1.09001100300,1.04000000,911.2800,1402.00,0.01748000,1.5000000,5081.00,0.770000,0.864000,0.1200,776.55000000,14.2440000,13.7560000,13.5510000
"Kepler-1928 b","Kepler-1928",2021,"Transit",19.57783000000,1.99200000,37.8000,621.00,0.04326000,2.3000000,5720.00,0.920000,1.010000,0.1200,326.36200000,11.4560000,11.1520000,11.1070000
"Kepler-639 b","Kepler-639",2016,"Transit",10.21420496000,2.38000000,295.8260,957.00,0.03038000,5.8558000,5896.00,1.290000,1.140000,0.2300,850.24200000,12.2120000,11.9480000,11.8900000
"Kepler-171 b","Kepler-171",2014,"Transit",4.16697200000,2.34000000,304.1780,1053.00,0.08799000,2.7410000,5642.00,0.839000,0.978000,0.1700,863.85500000,13.5860000,13.2310000,13.2060000
"Kepler-1526 b","Kepler-1526",2016,"Transit",3.90863200500,2.43000000,99.0970,787.00,0.08672000,1.8427000,4601.00,0.690000,0.730000,-0.0100,555.57400000,13.9280000,13.2910000,13.2080000
"Kepler-408 b","Kepler-408",2014,"Transit",2.46502000000,0.82000000,1503.5810,1561.00,0.00306000,1.2310000,6104.00,1.230000,1.080000,-0.2000,88.78320000,7.7840000,7.5390000,7.4860000
"K2-411 b","K2-411",2022,"Transit",3.21410000000,0.98980000,619.0380,,,,5711.00,1.375000,1.018000,0.1415,298.21900000,10.7040000,10.3620000,10.2710000
"K2-412 b","K2-412",2022,"Transit",5.93820000000,2.11600000,243.5180,,,,5590.00,0.977000,0.893000,0.0140,654.08500000,13.1540000,12.7080000,12.5420000
"GJ 143 b","GJ 143",2019,"Transit",35.61253000000,2.61000000,10.8612,422.00,0.15750000,3.2300000,4640.00,0.695000,0.730000,0.0030,16.32000000,6.0810000,5.5240000,5.3750000
