pl_name,hostname,disc_year,discoverymethod,pl_orbper,pl_rade,pl_insol,pl_eqt,pl_trandep,pl_trandur,st_teff,st_rad,st_mass,st_met,sy_dist,sy_jmag,sy_hmag,sy_kmag,log_period,log_radius,log_insol,log_teff
Kepler-277 b,Kepler-277,2013.0,Transit,17.324,2.92,198.245,964.0,0.02413,8.045,5946.0,1.69,1.12,0.09,976.643,12.288,12.003,11.966,1.2386481750578047,0.4653828514484183,2.2972022426489453,3.774224904868919
TOI-544 b,TOI-544,2022.0,Transit,1.548352,2.018,240.195,999.0,0.09264111,1.21,4169.0,0.623,0.631,-0.17,41.1166,8.592,8.027,7.8,0.18986969942149093,0.3049211619008917,2.3805639627046453,3.6200318951262975
Kepler-814 b,Kepler-814,2016.0,Transit,6.1469851,2.12,935.124,1164.0,0.02496,3.392,6162.0,1.22,1.15,0.01,2055.77,13.713,13.415,13.418,0.7886621604129311,0.32633586092875144,2.9708692033271733,3.7897216939809217
Kepler-798 b,Kepler-798,2016.0,Transit,13.71933369,2.39,141.888,864.0,0.03164,5.5426,6224.0,1.29,1.19,0.03,972.274,13.144,12.87,12.838,1.137333019404028,0.3783979009481377,2.151945667098375,3.7940695839816323
Kepler-280 b,Kepler-280,2014.0,Transit,2.139542,1.45,821.894,1425.0,0.02661,2.02,5744.0,0.886,0.962,0.1213,780.361,13.289,12.914,12.844,0.33032081626477805,0.16136800223497488,2.9148158100174903,3.759214431234244
TOI-1203 b,TOI-1203,2025.0,Radial Velocity,4.1572888,1.52,572.2,1361.2,,1.911,5737.0,1.179,0.886,-0.39,64.9943,7.411,7.102,6.997,0.6188101952759442,0.18184358794477254,2.757547853469244,3.758684849882441
HIP 29442 d,TOI-469,2023.0,Radial Velocity,6.429575,1.538,203.0,920.0,,3.08,5289.0,0.98,0.901,0.24,68.192,8.056,7.718,7.587,0.8081822666637312,0.18695633546541224,2.307496037913213,3.7233735670189843
Kepler-279 c,Kepler-279,2013.0,Transit,35.736,4.3,60.157,774.0,0.07915,8.995,6689.45,1.07,1.1,-0.1141,1037.4,12.724,12.509,12.509,1.553105939463782,0.6334684555795865,1.7792861700714142,3.8253904119704725
Kepler-286 b,Kepler-286,2014.0,Transit,1.796302,1.24,850.1,1367.0,0.02109,1.974,5580.0,0.863,0.83,-0.25,1226.85,14.388,14.058,14.121,0.25437935343799867,0.09342168516223506,2.9294700161774894,3.7466341989375787
Kepler-809 b,Kepler-809,2016.0,Transit,55.63934,3.01,13.155,478.0,0.0853,7.119,5734.0,0.98,0.99,0.04,961.405,13.557,13.237,13.195,1.7453819697014235,0.47856649559384334,1.1190908524217218,3.7584576886104655
Kepler-788 b,Kepler-788,2016.0,Transit,8.39846269,2.55,357.191,984.0,0.03401,6.488,6159.0,1.23,1.16,0.05,1775.8,14.193,13.9,13.873,0.9241997972105315,0.4065401804339551,2.5529005076085047,3.7895102040902544
TOI-4559 b,TOI-4559,2024.0,Transit,3.965991,1.415,15.77,554.16,0.12,1.39,3558.0,0.374,0.392,-0.09,31.6354,9.455,8.831,8.619,0.5983517243284942,0.15075643986030904,1.1978316933289028,3.5512059437479064
TOI-5713 b,TOI-5713,2024.0,Transit,10.441989,1.77,2.2554,347.2,0.292,1.75,3225.0,0.2992,0.2653,-0.03,40.8668,11.068,10.467,10.217,1.0187832313721286,0.24797326636180664,0.353223576097456,3.5085297189712867
K2-389 b,K2-389,2022.0,Transit,8.58289,2.33,179.0,932.0,,3.1,5773.0,1.094,0.99,0.038,259.208,10.512,10.233,10.184,0.9336335465574152,0.367355921026019,2.2528530309798933,3.761401557498631
Kepler-463 b,Kepler-463,2016.0,Transit,8.981016833,3.05,166.039,880.0,0.10593,1.8737,5661.0,0.9,0.87,-0.28,394.804,11.65,11.232,11.209,0.9533255103823,0.48429983934678583,2.220210109097052,3.752893154884594
Kepler-65 b,Kepler-65,2012.0,Transit,2.15491,1.42,2316.095,1740.0,0.0085,3.077,6211.0,1.41,1.25,0.17,303.728,10.066,9.852,9.806,0.33342913652942535,0.15228834438305647,3.364756369014649,3.793161529245551
Kepler-80 e,Kepler-80,2014.0,Transit,4.64489,1.6,94.781,629.0,0.05655,2.0271,4540.0,0.678,0.73,0.04,369.451,12.954,12.354,12.253,0.6669754335161673,0.2041199826559248,1.9767212864713255,3.6570558528571038
Kepler-82 d,Kepler-82,2014.0,Transit,2.382961,1.77,484.351,1253.0,0.0369,2.026,5428.0,0.945,0.946,0.2107,904.326,13.879,13.527,13.518,0.3771169346572431,0.24797326636180664,2.685160200726159,3.7346398389876994
Kepler-20 b,Kepler-20,2011.0,Transit,3.6961049,1.773,331.0,1187.0,0.03967,2.463,5495.0,0.9164,0.929,0.07,282.563,11.252,10.91,10.871,0.5677442885341775,0.24870873560091777,2.519827993775719,3.7399676967595092
Kepler-1229 b,Kepler-1229,2016.0,Transit,86.828989,1.4,0.524,212.0,0.0857,6.001,3784.0,0.51,0.54,-0.06,265.482,13.228,12.573,12.374,1.938664744310974,0.146128035678238,-0.28066871301627333,3.5779511277297553
Kepler-1837 b,Kepler-1837,2021.0,Transit,5.906089783,2.06673842,247.83,1012.0,0.02196,2.392,5966.0,0.961,1.049,-0.02,1229.18,14.216,13.903,13.835,0.7713000447227087,0.3152855129410626,2.394153876882056,3.7756832490260437
Kepler-406 b,Kepler-406,2014.0,Transit,2.42629,1.43,826.933,1302.0,0.01854,2.6339,5538.0,1.07,1.07,0.18,364.03,11.34,11.035,10.97,0.384942708267034,0.1553360374650618,2.917470323447301,3.743352951409556
Kepler-1855 b,Kepler-1855,2021.0,Transit,0.727330983,1.216205,86.97,849.0,0.03976,0.9332,3460.0,0.356,0.385,0.07,,12.858,12.266,12.032,-0.1382679118657535,0.08500678452965833,1.93936947007466,3.5390760987927767
Kepler-446 b,Kepler-446,2015.0,Transit,1.565409,1.5,16.213,648.0,0.27546,0.6456,3359.0,0.24,0.22,-0.3,96.339,13.591,13.075,12.827,0.1946278263786524,0.17609125905568124,1.209863382701547,3.526210003841664
Kepler-231 b,Kepler-231,2014.0,Transit,10.065275,1.73,14.879,488.0,0.10533,1.44,3767.0,0.49,0.58,-0.1,316.618,13.405,12.775,12.589,1.0028256450320236,0.2380461031287954,1.172573743771971,3.5759956202032677
Kepler-1232 b,Kepler-1232,2016.0,Transit,26.7839183,1.93,14.6,523.0,0.03653,4.517,5471.0,0.89,0.92,0.06,632.865,13.451,13.087,12.965,1.4278741115702864,0.28555730900777376,1.1643528557844371,3.738066714777469
Kepler-1168 b,Kepler-1168,2016.0,Transit,55.8226539,2.5,4.107,379.0,0.08796,5.493,5157.0,0.82,0.87,0.13,752.666,14.146,13.771,13.686,1.746810479711327,0.3979400086720376,0.6135247028536525,3.712397131406715
Kepler-1680 b,Kepler-1680,2020.0,Transit,8.77424,1.35954736,49.0,771.0,0.02619,2.1326,5021.0,0.723259,0.834,-0.07,310.315,12.267,11.788,11.673,0.9432095093999207,0.13339434088888205,1.6901960800285136,3.700790221374347
Kepler-1831 b,Kepler-1831,2021.0,Transit,5.78387022,1.97019818,288.69,1051.0,0.04133,1.3966,6063.0,1.012,1.117,0.07,1053.49,13.901,13.612,13.538,0.7622185395820834,0.29450991354814776,2.460431740513778,3.7826875682349663
Kepler-1785 b,Kepler-1785,2021.0,Transit,19.58550072,2.70422447,47.3,666.0,0.05329,1.928,5618.0,0.996,0.911,0.0,745.74,13.05,12.732,12.66,1.2919346791339832,0.43204273831849604,1.6748611407378116,3.749581734865559
Kepler-1152 b,Kepler-1152,2016.0,Transit,1.646801908,0.87,139.601,806.0,0.03054,1.2561,3964.0,0.53,0.55,-0.25,215.233,12.495,11.821,11.683,0.21664136150336408,-0.060480747381381476,2.1448885292679907,3.598133645813238
Kepler-175 c,Kepler-175,2014.0,Transit,34.035257,3.1,31.95,583.0,0.07278,7.057,6064.0,1.01,0.969,0.04,1312.34,13.773,13.487,13.496,1.5319290343077525,0.4913616938342727,1.504470862494419,3.782759192623997
Kepler-1296 b,Kepler-1296,2016.0,Transit,8.3839865,0.91,399.015,1285.0,0.01085,4.992,5359.0,0.83,0.87,-0.04,1551.54,13.292,12.866,12.801,0.9234505703338038,-0.040958607678906384,2.600989222240082,3.729083757043612
Kepler-1345 b,Kepler-1345,2016.0,Transit,44.6169557,2.36,68.469,693.0,0.02397,7.632,6449.0,1.55,1.32,0.04,1355.02,12.802,12.575,12.563,1.6494999342177492,0.37291200297010657,1.835493984977683,3.809492376937342
Kepler-1798 b,Kepler-1798,2021.0,Transit,16.85589981,2.30911251,6.52,408.0,0.08715,2.309,3967.0,0.587,0.593,0.06,395.196,13.594,12.937,12.776,1.2267519411991505,0.3634450941479011,0.8142475957319202,3.5984622004741507
Kepler-1187 b,Kepler-1187,2016.0,Transit,18.87064068,2.61,72.957,701.0,0.0596,3.2476,5975.0,1.09,1.06,-0.01,1020.53,13.507,13.155,13.151,1.275786645213435,0.41664050733828095,1.8630669674498457,3.7763379096201755
Kepler-430 b,Kepler-430,2015.0,Transit,35.968,3.25,40.844,667.0,0.02697,2.839,5884.0,1.485,1.166,0.2,917.477,12.743,12.486,12.391,1.5559162895529484,0.5118833609788743,1.611128267520181,3.7696726640554923
Kepler-385 c,Kepler-385,2014.0,Transit,15.163161,3.04,83.155,829.0,0.04798,6.804,6326.0,1.126,0.992,0.01,1432.61,14.156,13.851,13.819,1.1807897462667434,0.48287358360875376,1.9198883678925716,3.801129187579704
Kepler-1716 b,Kepler-1716,2021.0,Transit,35.58100128,2.4247685,6.3,408.0,0.09881,3.9885,4894.0,0.684,0.753,-0.24,195.439,11.429,10.897,10.813,1.551218165340381,0.3846702815066133,0.7993405494535817,3.6896639650157703
Kepler-1113 b,Kepler-1113,2016.0,Transit,42.3004954,2.81,22.849,558.0,0.05079,4.398,5931.0,1.17,1.12,0.18,1073.88,13.552,13.292,13.191,1.6263454536215312,0.4487063199050799,1.3588671976669044,3.773127924033335
Kepler-60 b,Kepler-60,2012.0,Transit,7.1334,1.71,318.0,1102.0,0.0145,4.368,5905.0,1.257,1.041,-0.09,1025.1,12.804,12.569,12.516,0.8532965774374958,0.23299611039215382,2.5024271199844326,3.7712199019495336
Kepler-104 d,Kepler-104,2014.0,Transit,51.755394,3.58,16.012,515.0,0.06092,7.465,5711.0,1.349,0.818,-0.42,400.785,11.558,11.251,11.209,1.7139556191020544,0.5538830266438743,1.2044455814330675,3.7567121601647715
Kepler-100 b,Kepler-100,2014.0,Transit,6.88734,1.34,478.214,1155.0,0.00739,4.4276,5837.0,1.51,1.13,0.1,304.645,10.081,9.804,9.768,0.8380515228690281,0.12710479836480765,2.6796222861957872,3.7661896933101597
Kepler-1190 b,Kepler-1190,2016.0,Transit,10.45843441,1.33,24.211,609.0,0.0332,3.102,4730.0,0.72,0.76,-0.02,342.509,12.862,12.295,12.212,1.0194666770755476,0.12385164096708581,1.384012727711573,3.6748611407378116
Kepler-1823 b,Kepler-1823,2021.0,Transit,21.10339928,2.0861268,78.0,718.0,0.01933,2.0047,6000.0,1.126,1.068,0.06,724.971,12.367,12.121,12.079,1.32435241594422,0.31934070239668166,1.8920946026904804,3.7781512503836434
Kepler-1833 b,Kepler-1833,2021.0,Transit,6.892129898,1.30027362,439.2,1177.0,0.00861,1.7137,6164.0,1.446,1.286,0.38,591.602,11.588,11.359,11.29,0.8383534541290062,0.11403475165470768,2.6426623314420357,3.7898626300463816
Kepler-1211 b,Kepler-1211,2016.0,Transit,11.01816836,2.55,130.9,840.0,0.05457,4.531,5705.0,0.94,0.96,-0.08,1826.53,14.753,14.325,14.318,1.0421094042017918,0.4065401804339551,2.116939646550756,3.7562556487542333
Kepler-1685 b,Kepler-1685,2020.0,Transit,20.4905,2.57673985,36.01,625.0,0.06618,4.961,5484.0,0.835451,0.96,0.21,1141.89,14.598,14.185,14.059,1.311552555989851,0.4110705739980746,1.5564231213712854,3.739097446117475
Kepler-182 b,Kepler-182,2014.0,Transit,9.825792,2.58,239.787,935.0,0.04333,4.961,6250.0,1.146,1.114,0.072,1549.09,13.836,13.571,13.518,0.9923675664130558,0.41161970596323016,2.379825634220271,3.7958800173440754
Kepler-514 b,Kepler-514,2016.0,Transit,5.65179605,1.72,506.412,1248.0,0.0137,2.9289,6106.0,1.44,1.28,0.36,455.336,11.202,10.906,10.875,0.7521864815633387,0.2355284469075489,2.704503988225799,3.785756799962643
Kepler-515 b,Kepler-515,2016.0,Transit,19.96371318,1.46,47.97,564.0,0.02709,2.4825,5293.0,0.83,0.9,0.08,255.0,11.295,10.946,10.885,1.300241321701092,0.1643528557844371,1.6809697184658972,3.723701893991268
Kepler-1143 b,Kepler-1143,2016.0,Transit,2.888904849,1.67,173.056,976.0,0.04022,1.5538,5053.0,0.77,0.81,-0.06,555.189,13.679,13.149,13.075,0.46073323785154524,0.22271647114758325,2.2381866612534855,3.7035492982382303
Kepler-110 c,Kepler-110,2014.0,Transit,31.719775,2.21,45.336,743.0,0.03634,4.823,5960.0,1.149,0.989,-0.1498,586.531,11.919,11.658,11.623,1.5013300980464175,0.3443922736851107,1.6564431996334397,3.7752462597402365
Kepler-1088 b,Kepler-1088,2016.0,Transit,23.12748644,1.42,44.887,667.0,0.01623,4.923,5975.0,1.08,1.08,0.05,280.629,10.779,10.478,10.476,1.364128434994734,0.15228834438305647,1.6521205805189725,3.7763379096201755
Kepler-1859 b,Kepler-1859,2021.0,Transit,2.729599953,1.58313575,1056.15,1455.0,0.01456,2.721,5887.0,1.235,1.09,0.16,1331.25,13.994,13.71,13.714,0.4360990020094686,0.1995181561435957,3.0237256033739364,3.769894035812169
Kepler-362 c,Kepler-362,2014.0,Transit,37.866281,1.45,36.667,543.0,0.04202,4.769,5788.0,0.722,0.904,-0.12,1090.51,13.322,12.921,12.784,1.5782526534046826,0.16136800223497488,1.5642753785522703,3.762528522447
Kepler-1145 b,Kepler-1145,2016.0,Transit,3.97076766,1.4,198.43,958.0,0.03492,1.814,5064.0,0.75,0.79,-0.13,691.961,13.975,13.485,13.314,0.5988744761014186,0.146128035678238,2.2976073323822397,3.7044936970092985
Kepler-1242 b,Kepler-1242,2016.0,Transit,13.62798432,2.26,28.998,639.0,0.09128,3.0471,4895.0,0.74,0.77,-0.05,687.615,13.975,13.383,13.343,1.1344316252083293,0.35410843914740087,1.462368045522524,3.6897526961391565
KOI-2513.01,KOI-2513,2023.0,Transit,19.00547,2.80224517,78.19,758.0,0.05424,1.843,5900.0,1.2,0.91,-0.37,1369.87,13.757,13.453,13.367,1.278878614053965,0.4475061292795812,1.8931512131298658,3.7708520116421442
Kepler-1302 b,Kepler-1302,2016.0,Transit,8.83922659,1.43,58.344,778.0,0.03162,1.803,5236.0,0.82,0.86,0.04,634.58,13.657,13.267,13.151,0.9464142670052131,0.1553360374650618,1.7659962005549417,3.718999637878718
Kepler-401 b,Kepler-401,2014.0,Transit,14.383035,1.71,254.25,889.0,0.01785,8.729,6117.0,1.333,1.173,0.0,965.56,12.277,12.065,11.987,1.1578505372761216,0.23299611039215382,2.405260961594782,3.7865384804978026
Kepler-1876 b,Kepler-1876,2021.0,Transit,6.99205,0.853,475.0,1299.0,0.00334,4.842,6104.0,1.477,1.187,0.01,259.935,9.771,9.526,9.472,0.844604525268002,-0.06905096883247698,2.6766936096248664,3.785614524946824
Kepler-1691 b,Kepler-1691,2020.0,Transit,3.8482,1.83470985,641.53,1283.0,0.02039,2.013,6000.0,1.13152,1.11,0.16,1267.67,13.812,13.567,13.464,0.5852576352574622,0.2635673925622982,2.807216970188449,3.7781512503836434
Kepler-1193 b,Kepler-1193,2016.0,Transit,2.832652134,1.32,1286.386,1453.0,0.01147,2.3844,5908.0,1.21,1.08,0.12,802.116,12.425,12.09,12.065,0.45219324393082155,0.12057393120584989,3.109371304915079,3.771440486639912
Kepler-144 c,Kepler-144,2014.0,Transit,10.104665,1.35,207.247,1046.0,0.01144,2.278,6075.0,1.235,1.154,-0.1848,384.917,11.05,10.83,10.792,1.0045219199232571,0.13033376849500614,2.3164882526463133,3.7835462822703496
Kepler-519 b,Kepler-519,2016.0,Transit,24.3078946,2.1,19.87,532.0,0.06956,2.5981,5260.0,0.8,0.89,0.01,246.61,11.258,10.793,10.761,1.3857473445611752,0.3222192947339193,1.298197867109815,3.7209857441537393
Kepler-167 d,Kepler-167,2016.0,Transit,21.80379,1.238,14.489,538.0,0.0229,3.582,4884.0,0.749,0.777,0.02,341.908,12.446,11.974,11.832,1.3385319905323056,0.09272064468409917,1.161038412422962,3.688775655272845
Kepler-395 c,Kepler-395,2014.0,Transit,34.989262,1.32,2.11,341.0,0.0593,4.459,4262.0,0.556,0.622827,-0.02,421.382,13.818,13.131,12.948,1.5439347823597929,0.12057393120584989,0.3242824552976926,3.629613445378183
Kepler-206 b,Kepler-206,2014.0,Transit,7.781987,1.2,192.273,983.0,0.01069,3.644,5764.0,1.185,0.957,0.0213,594.447,12.33,12.048,12.001,0.8910905009687542,0.07918124604762482,2.283918302572941,3.760723972141952
Kepler-1091 b,Kepler-1091,2016.0,Transit,1.434741564,1.46,1740.858,1664.0,0.02007,1.8811,5851.0,1.03,1.01,0.0,914.299,13.467,13.09,13.059,0.15677367985982515,0.1643528557844371,3.240763347606973,3.7672300981107183
Kepler-380 b,Kepler-380,2014.0,Transit,3.930821,1.19,808.093,1317.0,0.01014,2.962,6045.0,1.224,0.99,-0.16,813.713,12.614,12.35,12.289,0.5944832675590234,0.07554696139253074,2.90746134476296,3.7813963051967905
Kepler-1267 b,Kepler-1267,2016.0,Transit,13.0313945,3.01,86.469,774.0,0.05733,4.252,6096.0,1.2,1.15,0.07,1379.43,14.411,14.092,13.937,1.1149908924009746,0.47856649559384334,1.936860436459222,3.785044958331544
Kepler-1282 b,Kepler-1282,2016.0,Transit,2.131946513,1.55,672.532,1418.0,0.02694,1.8179,5504.0,0.89,0.92,0.01,1103.29,14.318,13.941,13.852,0.3287763047633803,0.1903316981702915,2.827712953496433,3.740678425227455
Kepler-1353 b,Kepler-1353,2016.0,Transit,24.7543966,1.8,10.767,491.0,0.06146,3.532,4776.0,0.72,0.76,-0.06,593.384,13.85,13.281,13.141,1.3936523446653137,0.25527250510330607,1.0320947130529023,3.6790643181213127
Kepler-116 c,Kepler-116,2014.0,Transit,13.07163,2.3,208.982,964.0,0.02446,3.024,6142.0,1.454,1.198,0.07,955.168,12.703,12.486,12.383,1.1163297464073978,0.36172783601759284,2.3201088811477826,3.78830981210705
Kepler-619 d,Kepler-619,2023.0,Transit,11.67894236,4.17,112.07,830.0,0.11851,1.2641,6122.0,0.964,1.041,-0.18,900.678,13.579,13.263,13.291,1.0674035150355032,0.6201360549737575,2.0494893719335567,3.7868933252613157
Kepler-403 b,Kepler-403,2014.0,Transit,7.031462,1.25,689.457,1194.0,0.00854,5.848,6090.0,1.329,1.299,0.079,840.269,11.83,11.575,11.537,0.847045634055233,0.09691001300805642,2.8385071853123622,3.784617292632875
Kepler-85 b,Kepler-85,2012.0,Transit,8.3,1.778,107.028,809.0,0.04022,3.8786,5505.2,0.875,0.928,0.12,765.025,13.552,13.192,13.083,0.919078092376074,0.2499317566341949,2.029497409972225,3.740773101203974
Kepler-36 c,Kepler-36,2012.0,Transit,16.21865,3.679,191.0,928.0,0.04253,7.46,5979.0,1.634,1.034,-0.18,527.956,11.124,10.85,10.788,1.2100147017893872,0.5657297878311269,2.2810333672477277,3.7766285534201502
Kepler-510 b,Kepler-510,2016.0,Transit,19.55659418,2.47,114.389,797.0,0.02981,8.0855,5746.0,1.41,0.91,-0.35,386.177,10.836,10.486,10.446,1.2912932237838166,0.39269695325966575,2.05838426336443,3.759365621655929
Kepler-1250 b,Kepler-1250,2016.0,Transit,2.607543834,1.92,1866.193,1431.0,0.03515,1.4646,5717.0,0.98,0.99,0.04,2126.85,14.432,14.14,14.008,0.416231617848064,0.28330122870354957,3.270956556077482,3.7571681922142726
Kepler-285 c,Kepler-285,2014.0,Transit,6.186676,1.12,137.068,851.0,0.02026,2.908,5411.0,0.808,0.915,0.17,824.31,13.887,13.435,13.319,0.7914573723483275,0.04921802267018165,2.1369360759015024,3.733277533932582
Kepler-161 c,Kepler-161,2014.0,Transit,7.06424,2.05,76.201,769.0,0.0733,1.351,5078.0,0.806,0.853,0.24,434.632,12.767,12.329,12.246,0.849065445510774,0.31175386105575426,1.8819606707048528,3.7056926965377035
Kepler-187 b,Kepler-187,2014.0,Transit,4.938864,1.41,902.239,1244.0,0.01235,4.279,6105.0,1.287,1.081,-0.04,1143.0,12.956,12.615,12.566,0.6936270672907756,0.14921911265537988,2.955321595892617,3.7856856682809013
Kepler-1880 b,Kepler-1880,2021.0,Transit,6.309219837,2.11686218,31.73,606.0,0.06912,1.2831,4380.0,0.53,0.524,-0.92,611.041,14.157,13.533,13.439,0.7999756601263294,0.32569258385130145,1.5014700721004122,3.6414741105040997
Kepler-367 b,Kepler-367,2014.0,Transit,37.815724,1.3,5.985,401.0,0.02758,4.631,4710.0,0.695,0.768,0.1974,188.027,11.243,10.752,10.674,1.577672419585887,0.11394335230683679,0.7770641547424295,3.673020907128896
Kepler-384 b,Kepler-384,2014.0,Transit,22.597053,1.12,101.549,670.0,0.01429,6.031,5577.0,0.882,0.882,-0.29,895.678,12.419,12.082,12.038,1.3540518042229963,0.04921802267018165,2.0066756510631274,3.746400644491561
Kepler-1842 b,Kepler-1842,2021.0,Transit,14.02639961,2.35388681,108.07,822.0,0.04036,1.2808,5970.0,1.131,1.057,0.06,923.551,13.518,13.22,13.104,1.1469462077230166,0.37178557534076384,2.0337051514678524,3.775974331129369
Kepler-172 d,Kepler-172,2014.0,Transit,14.627119,2.25,75.29,736.0,0.03964,3.541,5526.0,1.085,1.081,0.39,828.592,13.17,12.883,12.793,1.1651587946410655,0.3521825181113625,1.8767372971406646,3.7424108805804925
Kepler-1272 b,Kepler-1272,2016.0,Transit,51.1309704,2.37,34.433,542.0,0.03823,5.995,5926.0,1.09,1.06,0.06,1206.37,13.207,12.899,12.888,1.7086840351549748,0.37474834601010387,1.5369748625735882,3.772761647144032
Kepler-1312 b,Kepler-1312,2016.0,Transit,5.448325286,2.1,219.117,978.0,0.05294,2.2251,5719.0,0.92,0.99,-0.02,299.104,11.323,10.947,10.907,0.7362630287317438,0.3222192947339193,2.340676073223795,3.7573200965466724
Kepler-1336 b,Kepler-1336,2016.0,Transit,23.198681,1.98,103.72,793.0,0.02247,9.729,5512.0,1.3,0.94,0.05,1126.64,12.819,12.423,12.366,1.3654632930501216,0.2966651902615311,2.015862508097314,3.7413092088995694
Kepler-1829 b,Kepler-1829,2021.0,Transit,5.186719894,2.47887001,129.37,860.0,0.07127,0.8023,5230.0,0.777,0.873,0.0,679.921,13.624,13.156,13.081,0.714892794788482,0.3942537533027642,2.111833578148847,3.718501688867274
Kepler-1313 b,Kepler-1313,2016.0,Transit,3.833091178,1.76,227.198,1012.0,0.04614,1.372,5453.0,0.85,0.92,0.0,174.234,10.522,10.13,10.088,0.5835491499695377,0.24551266781414982,2.356404504007349,3.7366354976868212
Kepler-114 d,Kepler-114,2013.0,Transit,11.776,2.53,31.016,446.0,0.14291,2.9021,4660.0,0.54,0.56,0.2291,259.533,12.035,11.469,11.366,1.0709977969934237,0.40312052117581787,1.4915857879991536,3.66838591669
Kepler-293 c,Kepler-293,2014.0,Transit,54.155743,3.83,7.287,466.0,0.11098,4.608,5804.0,0.957,0.934,0.1,974.633,14.098,13.781,13.661,1.7336445185967484,0.5831987739686227,0.862548769524793,3.7637274037656985
Kepler-370 c,Kepler-370,2014.0,Transit,19.02293,1.91,54.197,647.0,0.04016,3.418,5852.0,0.9,0.982,0.1323,1167.94,13.977,13.65,13.55,1.2792774098059212,0.28103336724772754,1.7339752474331342,3.767304317453273
Kepler-1142 b,Kepler-1142,2016.0,Transit,18.3027248,1.47,147.817,902.0,0.01867,8.164,5685.0,0.96,0.97,0.02,1273.51,13.031,12.672,12.648,1.2625157497038573,0.1673173347481761,2.1697243838668387,3.7547304690237535
Kepler-1808 b,Kepler-1808,2021.0,Transit,23.3404007,3.02511302,30.94,601.0,0.06151,2.1355,5530.0,0.892,0.773,-0.34,1022.01,13.953,13.568,13.49,1.3681083075921756,0.48074160478863,1.4905203093633488,3.7427251313046983
Kepler-1682 b,Kepler-1682,2020.0,Transit,14.8334,2.88940836,54.74,694.0,0.09647,4.436,5619.12,0.842301,0.99,-0.048,1159.85,14.429,14.077,14.087,1.1712407081421947,0.4608089250085136,1.738304793074105,3.749668306837976
Kepler-1811 b,Kepler-1811,2021.0,Transit,76.42230225,3.84829873,10.11,455.0,0.05784,8.066,5561.0,1.19,0.946,0.16,1390.56,14.02,13.617,13.606,1.8832201168306721,0.5852687774393048,1.0047511555910011,3.7451528950769
Kepler-1885 b,Kepler-1885,2021.0,Transit,2.522559881,1.51110555,499.07,1205.0,0.02102,1.406,5591.0,0.86,0.977,0.07,818.482,13.526,13.191,13.109,0.40184148439525175,0.17929480066039144,2.6981614644242415,3.747489492258673
Kepler-349 c,Kepler-349,2014.0,Transit,12.247629,1.96,94.491,763.0,0.04697,3.278,5956.0,0.927,1.083,0.1509,940.724,13.584,13.283,13.176,1.088052022424602,0.292256071356476,1.9753904451603195,3.7749546890801384
